age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
38,6,203836,4,3,4,14,1,4,1,0,0,40,39,0
21,4,221955,11,9,4,7,4,4,1,0,0,40,26,0
49,4,144514,11,9,2,1,0,4,1,0,0,40,39,0
61,4,227332,9,13,4,10,3,4,1,0,0,40,39,0
22,4,225531,11,9,4,8,3,4,1,0,2205,40,39,0
51,4,108435,2,8,4,8,3,4,1,0,0,40,39,0
42,4,261929,9,13,2,12,0,4,1,0,0,45,39,1
31,4,181751,11,9,0,1,1,4,0,0,0,40,39,0
45,4,155659,9,13,2,10,0,4,1,0,0,60,39,1
75,4,185603,0,6,6,13,1,4,0,0,0,32,39,0
30,5,173858,15,10,2,4,0,1,1,0,1902,40,35,1
24,4,236149,11,9,4,4,3,4,0,0,0,50,39,0
24,4,403671,11,9,2,3,0,4,1,0,0,60,39,0
29,4,111900,15,10,2,5,0,4,1,0,0,40,39,0
34,4,410615,7,12,2,4,0,4,1,0,0,60,39,1
59,4,140569,15,10,5,12,1,4,1,14084,0,60,39,1
28,0,131310,2,8,2,0,5,4,0,0,0,20,11,0
47,4,78022,7,12,2,12,0,4,1,0,0,50,39,0
59,1,190541,11,9,2,3,0,4,1,0,0,40,39,1
29,4,113635,11,9,4,3,3,4,1,0,0,40,39,0
41,4,63596,15,10,2,10,5,4,0,0,0,32,39,1
46,1,171850,11,9,0,4,1,4,1,0,0,42,39,0
18,4,151463,1,7,4,3,3,4,1,0,0,20,39,0
50,4,92079,15,10,2,13,0,4,1,0,0,45,39,1
21,4,154964,11,9,0,7,2,2,0,0,0,40,39,0
28,7,297735,14,15,4,10,1,4,1,0,0,90,39,0
31,4,111567,9,13,2,4,0,4,1,0,0,70,39,1
53,4,35459,15,10,2,3,0,4,1,0,0,47,39,1
29,4,319998,6,5,2,3,0,4,1,0,0,40,39,0
34,2,210164,15,10,2,3,0,4,1,0,1740,40,39,0
47,2,265097,11,9,2,8,0,4,1,4386,0,40,39,1
37,2,347491,7,12,2,3,0,4,1,0,0,40,39,1
61,4,90051,5,4,2,7,5,4,0,3456,0,44,2,0
19,4,456736,11,9,4,12,1,4,1,2907,0,30,39,0
19,9,208066,15,10,4,15,3,4,0,0,0,40,39,0
19,4,43937,15,10,4,8,3,4,0,0,0,12,39,0
43,4,307767,11,9,2,6,0,4,1,0,0,40,39,0
39,4,33487,1,7,2,7,0,4,1,0,0,40,39,0
50,7,53497,12,14,2,10,0,4,1,0,0,46,39,1
46,4,325372,15,10,2,4,0,4,1,0,0,40,39,0
38,4,208358,11,9,2,3,0,4,1,0,0,40,39,1
38,4,172571,9,13,2,4,0,4,1,0,1848,54,39,1
63,4,116993,11,9,2,7,0,4,1,0,0,40,39,1
38,2,147258,11,9,4,14,1,4,1,0,0,40,39,0
52,4,139347,11,9,2,14,5,4,0,0,0,40,39,0
22,4,255575,11,9,4,8,1,4,0,0,0,35,39,0
47,4,347025,12,14,0,10,1,4,0,0,0,40,39,0
30,4,187618,11,9,2,4,0,4,1,0,0,50,39,0
54,9,120781,10,16,3,15,4,1,1,0,0,20,19,0
41,4,212027,1,7,2,3,0,2,1,0,0,40,39,0
77,6,71676,15,10,6,1,1,4,0,0,1944,1,39,0
44,9,118484,14,15,2,15,0,4,1,0,0,80,39,0
33,4,182246,11,9,4,10,1,4,1,0,0,40,39,0
37,4,306868,11,9,0,3,4,4,1,0,0,38,39,0
41,6,200479,11,9,4,3,1,4,1,0,0,48,39,0
31,4,176025,11,9,4,13,4,2,0,0,0,40,39,0
20,4,386864,0,6,4,8,2,4,1,0,0,35,26,0
57,4,142924,9,13,5,4,4,4,0,0,0,40,39,0
55,1,174533,9,13,5,8,4,4,0,0,0,72,0,0
38,6,127772,11,9,0,5,3,4,1,0,0,50,39,0
45,5,122206,7,12,2,4,0,4,1,0,0,50,39,1
39,4,30916,11,9,2,3,0,4,1,0,0,40,39,0
41,4,33126,8,11,4,8,1,4,1,0,0,45,39,0
18,4,114008,11,9,4,8,3,4,1,0,0,35,39,0
27,4,187450,9,13,2,4,0,4,1,0,0,50,39,0
33,9,148380,9,13,2,15,5,4,0,3103,0,60,39,1
28,4,122922,11,9,4,4,1,4,0,0,0,50,39,0
41,6,264663,1,7,0,8,1,4,0,0,0,40,39,0
57,6,175942,15,10,6,4,2,4,1,0,0,25,39,0
24,4,130620,15,10,4,1,2,1,0,0,0,40,42,0
36,2,251091,15,10,2,11,0,4,1,0,0,40,39,1
30,6,85708,11,9,2,3,0,4,1,0,0,40,39,0
42,7,83411,11,9,2,4,0,4,1,0,0,40,39,1
20,4,194247,11,9,4,4,1,4,1,0,0,25,39,0
29,4,176137,11,9,0,1,4,4,0,0,0,40,39,0
31,4,286675,11,9,0,3,3,4,1,0,0,50,39,0
59,6,41258,9,13,2,10,0,4,1,0,0,50,39,0
25,4,161027,11,9,4,12,3,4,1,0,0,40,39,0
43,4,137126,15,10,2,4,0,4,1,0,0,40,39,1
26,4,181666,7,12,2,1,3,4,0,0,0,40,0,0
43,4,33310,11,9,0,1,1,4,0,0,0,40,39,0
30,1,423064,11,9,5,1,2,2,1,0,0,35,39,0
24,4,118514,11,9,4,3,3,4,1,0,0,40,39,0
24,4,91999,7,12,4,4,1,4,1,0,0,20,39,0
30,4,396538,11,9,5,4,4,4,0,0,0,29,39,0
37,6,31095,8,11,2,5,0,4,1,0,0,60,39,1
36,4,36423,15,10,2,1,0,4,1,0,0,60,39,0
38,4,156550,11,9,2,3,0,4,1,0,0,60,39,0
22,4,157783,11,9,2,8,0,1,1,0,0,35,40,0
61,4,242552,4,3,2,7,5,4,0,0,0,37,16,0
42,4,197344,11,9,2,8,0,4,1,0,0,45,39,0
37,4,215392,9,13,0,10,1,4,0,0,0,40,39,0
35,4,190297,5,4,2,3,0,4,1,0,0,40,39,0
20,4,175808,11,9,4,3,3,4,1,0,0,40,39,0
21,4,502837,11,9,4,7,3,4,0,0,0,40,29,0
24,4,190293,9,13,4,10,1,4,0,0,0,40,39,0
27,7,31935,15,10,4,13,3,4,0,0,0,80,39,0
30,4,167558,11,9,4,12,4,4,0,0,0,35,26,0
46,4,137547,11,9,0,3,1,0,1,0,0,40,39,0
35,4,174503,15,10,0,7,1,4,0,0,0,40,39,0
38,0,70282,12,14,2,0,5,2,0,15024,0,2,39,1
52,2,246197,11,9,2,3,0,4,1,0,0,40,39,0
18,1,280728,15,10,4,12,3,4,0,0,0,32,39,0
35,4,143589,9,13,3,10,1,1,0,0,0,40,30,0
33,4,263561,11,9,0,3,1,4,1,0,0,60,39,0
28,1,163862,9,13,2,4,0,4,1,5178,0,40,39,1
57,4,172291,11,9,0,1,2,2,0,0,0,40,39,0
34,4,176711,11,9,4,1,3,4,1,0,0,40,39,0
38,6,245090,6,5,2,3,0,4,1,0,0,40,26,0
41,1,33487,15,10,0,1,2,0,0,0,0,38,39,0
68,0,29240,11,9,6,0,1,4,0,0,0,12,39,0
18,4,50879,0,6,4,8,3,4,1,0,0,6,39,0
33,2,190027,15,10,4,1,4,2,0,0,0,18,39,0
49,4,144396,1,7,0,4,1,4,0,0,0,38,39,0
52,2,230112,12,14,2,10,0,4,1,0,0,40,39,1
38,4,107303,11,9,2,3,0,4,1,0,0,40,39,0
35,4,220595,11,9,2,3,0,4,1,0,0,40,39,0
30,4,91145,11,9,4,6,4,4,1,0,0,55,39,0
46,4,198774,12,14,0,4,4,4,0,0,323,45,39,0
37,4,162322,8,11,5,3,1,4,0,0,0,40,39,0
40,4,117523,9,13,4,4,1,4,0,0,0,40,4,0
46,4,191357,9,13,2,13,0,4,1,0,0,40,39,0
21,4,512828,11,9,4,11,3,2,1,0,0,40,39,0
47,4,188195,15,10,2,10,0,4,1,0,0,40,39,0
31,4,202450,11,9,2,7,0,4,1,0,1573,40,39,0
39,4,190987,8,11,0,1,4,4,0,0,0,50,39,0
61,0,160625,9,13,2,0,0,4,1,4386,0,15,39,1
36,2,254202,14,15,0,10,4,4,0,0,0,24,11,0
40,6,29762,15,10,2,3,0,4,1,0,0,60,39,0
59,1,195467,12,14,4,4,1,4,1,0,0,40,39,0
50,4,330543,13,1,2,8,0,4,1,0,0,40,26,0
27,1,175262,15,10,4,7,3,4,1,0,0,40,39,0
50,5,119099,15,10,2,4,0,4,1,0,0,99,39,1
34,4,182691,11,9,0,4,3,4,1,0,0,44,39,0
48,4,47022,11,9,6,6,2,4,0,0,0,48,39,0
38,4,212143,15,10,2,4,5,4,0,0,0,35,39,1
45,4,184441,5,4,4,7,4,4,0,0,0,42,39,0
58,0,169982,15,10,2,0,0,4,1,0,0,40,39,1
43,2,153132,12,14,2,10,0,4,1,15024,0,40,39,1
32,1,402361,11,9,4,1,1,4,1,0,0,40,39,0
30,6,281030,11,9,4,12,4,4,1,0,0,66,39,0
58,4,177368,11,9,2,3,0,4,1,0,0,40,39,1
23,2,115244,9,13,4,10,3,4,0,0,0,60,39,0
54,5,223752,9,13,2,4,0,4,1,7688,0,40,0,1
33,7,119628,10,16,2,10,0,1,1,0,0,50,17,0
30,1,97355,15,10,5,10,1,4,0,0,0,40,39,0
25,4,203561,8,11,2,13,0,4,1,0,0,56,39,1
34,4,110622,9,13,4,4,1,1,0,0,0,40,30,0
19,4,179707,15,10,4,1,3,4,1,0,0,30,39,0
20,4,110998,15,10,4,1,3,1,0,0,0,30,39,0
17,4,222618,1,7,4,12,3,2,0,0,0,30,39,0
27,4,116531,9,13,4,4,1,4,0,0,0,40,39,0
18,4,703067,1,7,4,12,3,4,1,0,0,20,39,0
22,4,310197,5,4,2,6,0,4,1,0,0,40,39,0
52,2,192853,11,9,2,14,0,3,1,0,0,40,23,1
21,4,184568,11,9,4,7,1,4,1,0,0,40,39,0
47,4,155107,11,9,2,13,0,4,1,0,0,40,39,0
43,4,255586,11,9,0,7,4,4,1,0,0,40,39,0
51,2,230767,7,12,4,1,1,4,1,0,0,38,5,0
34,4,102130,11,9,2,12,0,4,1,0,0,65,39,1
25,4,232914,9,13,2,1,5,2,0,0,0,38,39,0
40,4,130834,15,10,4,1,1,4,0,0,0,40,39,0
30,4,39386,15,10,2,4,0,2,1,0,0,99,39,0
25,4,282612,8,11,4,13,4,2,0,0,0,40,39,0
46,4,119939,1,7,2,3,0,4,1,0,0,40,39,0
41,4,139126,15,10,2,4,0,4,1,0,1902,40,39,1
32,4,193285,11,9,4,3,3,4,1,0,0,40,39,0
61,4,154600,11,9,2,8,5,4,0,0,0,4,39,0
35,5,187053,9,13,5,10,1,4,0,0,0,50,39,0
30,4,378009,12,14,2,4,0,4,1,0,0,50,39,1
22,4,117606,9,13,4,1,3,4,0,0,0,32,39,0
34,4,113838,15,10,2,3,0,4,1,0,0,45,39,0
21,4,191324,15,10,4,8,3,4,1,0,0,25,39,0
28,4,204516,0,6,4,14,1,4,1,0,0,45,39,0
32,4,117369,11,9,4,8,1,4,1,0,0,48,39,0
60,0,153072,11,9,2,0,0,4,1,0,0,5,39,0
24,1,203182,9,13,4,4,1,4,0,2174,0,40,39,0
64,6,219661,14,15,2,10,0,4,1,0,0,9,39,1
29,4,179498,11,9,2,4,0,4,1,0,0,40,11,0
51,6,35295,11,9,4,5,4,4,1,0,0,45,39,0
43,4,242804,11,9,5,6,1,4,1,0,0,40,39,0
38,2,91711,9,13,2,10,0,4,1,0,0,50,39,1
17,4,211870,6,5,4,8,1,4,1,0,0,6,39,0
56,4,143266,15,10,2,4,0,4,1,0,0,40,39,1
34,4,249948,15,10,0,8,1,4,0,0,0,34,39,0
37,4,188069,11,9,2,7,0,4,1,0,0,40,39,0
72,6,203523,14,15,2,4,0,4,1,0,0,10,39,0
31,4,201292,11,9,2,8,0,4,1,0,0,40,39,0
44,2,150171,11,9,0,1,4,4,0,0,0,40,39,0
25,4,169100,12,14,2,4,0,4,1,0,0,40,39,0
56,4,31782,0,6,2,12,0,4,1,0,0,40,39,0
52,4,187938,15,10,0,12,1,4,0,0,0,49,39,0
27,4,156266,11,9,4,12,3,0,1,0,0,20,39,0
34,4,293900,1,7,3,3,1,2,1,0,0,55,39,0
62,6,71467,9,13,2,3,0,4,1,0,0,55,39,1
42,6,34722,7,12,2,1,0,4,1,0,0,40,39,0
26,9,408417,15,10,1,15,0,2,1,0,0,38,39,0
20,4,161092,15,10,4,6,3,4,1,0,0,40,39,0
21,4,191497,15,10,4,12,3,4,0,0,0,20,39,0
42,4,52849,15,10,2,7,0,4,1,0,0,40,39,0
22,4,150175,15,10,4,1,3,4,0,0,0,20,39,0
26,4,210848,6,5,2,3,0,4,1,2635,0,35,26,0
70,2,334666,11,9,6,1,1,4,0,0,0,12,39,0
42,2,97277,12,14,0,10,4,4,0,0,0,40,39,0
31,0,85077,9,13,2,0,5,4,0,0,1902,20,39,1
40,1,187164,9,13,4,13,3,4,1,0,0,40,39,0
51,7,196395,11,9,2,10,0,2,1,0,0,60,39,1
19,0,200790,2,8,2,0,2,4,0,15024,0,40,39,1
30,1,48458,15,10,4,1,3,2,0,0,0,40,39,0
63,4,163708,6,5,6,8,1,4,0,0,0,20,39,0
46,4,157991,8,11,0,13,4,2,0,0,625,40,39,0
29,4,156266,7,12,4,4,3,0,1,0,0,25,39,0
41,2,112797,12,14,0,10,4,4,0,0,0,60,39,0
40,4,73025,11,9,2,8,0,1,1,0,0,30,3,0
30,4,159442,11,9,5,1,1,4,0,0,0,40,39,0
28,4,314659,15,10,4,7,1,4,1,0,0,42,39,0
65,8,27012,5,4,6,5,4,4,0,0,0,50,39,0
31,4,258406,11,9,2,7,0,4,1,0,0,50,26,0
32,4,127895,11,9,4,7,3,2,0,0,0,40,39,0
45,4,347025,5,4,6,8,4,4,0,0,0,21,39,0
46,4,113806,2,8,2,3,0,4,1,7298,0,40,0,1
32,4,425622,11,9,2,14,0,4,1,0,0,55,39,0
28,2,125159,15,10,4,1,2,2,1,0,0,40,14,0
35,4,268661,15,10,2,12,0,4,1,0,0,50,39,0
54,4,46401,15,10,0,8,1,4,0,0,0,47,39,0
36,4,269784,0,6,5,6,4,4,0,0,0,40,39,0
32,4,160458,11,9,2,3,0,4,1,0,0,50,39,0
40,4,186916,9,13,2,10,0,4,1,0,0,40,39,0
48,4,218676,11,9,2,12,0,4,1,0,0,40,39,0
43,4,346189,15,10,2,10,0,4,1,0,0,40,39,1
34,4,290763,11,9,0,6,3,4,0,0,0,40,39,0
45,4,252616,5,4,2,8,0,1,1,0,0,36,3,0
44,6,234885,11,9,2,12,5,4,0,0,0,40,39,1
27,5,89718,15,10,5,12,3,4,0,0,0,40,39,0
50,4,197189,12,14,2,12,0,4,1,0,0,60,39,0
45,4,235646,15,10,4,4,1,4,1,0,0,45,39,0
21,4,219086,11,9,4,8,3,4,1,0,0,35,39,0
28,4,195520,8,11,4,1,2,4,1,0,0,40,21,0
20,4,174714,15,10,4,10,3,4,1,0,0,15,39,0
37,4,159917,6,5,5,8,4,4,0,0,0,25,39,0
59,2,251890,0,6,6,8,1,4,0,0,0,25,33,0
25,4,279833,9,13,4,12,1,4,1,0,1590,44,39,0
35,4,185325,9,13,2,10,0,4,1,0,0,50,39,1
66,6,252842,11,9,4,5,2,4,1,0,0,20,39,0
30,4,158420,9,13,4,7,1,4,1,0,0,25,39,0
66,7,71075,15,10,0,4,1,4,0,0,0,55,39,0
40,6,172560,11,9,2,3,0,4,1,0,0,40,39,0
38,4,340763,11,9,4,1,1,2,1,0,2339,47,39,0
20,4,178390,15,10,4,8,3,4,1,0,0,30,39,0
28,4,282398,15,10,0,3,1,4,1,0,0,35,39,0
33,4,83446,1,7,0,4,4,4,0,0,0,40,39,1
39,4,202950,9,13,4,4,1,4,1,0,0,45,39,0
51,1,223206,10,16,2,10,0,1,1,15024,0,40,40,1
39,4,230356,9,13,4,1,1,4,0,0,0,40,39,0
25,4,121712,9,13,0,3,1,4,1,0,0,40,39,0
43,4,38946,9,13,2,10,0,4,1,0,0,50,39,1
17,4,186067,0,6,4,13,3,4,1,0,0,10,39,0
34,4,120959,15,10,0,1,4,4,0,0,0,40,39,0
23,4,204209,15,10,4,6,3,4,1,0,0,10,39,0
37,6,58343,11,9,0,5,4,4,1,0,0,56,39,0
38,4,219902,11,9,5,14,4,2,0,0,0,30,39,0
22,4,145964,9,13,4,12,3,4,1,0,0,15,39,0
20,4,97295,15,10,4,1,1,4,0,0,0,25,39,0
30,2,325385,12,14,4,10,1,4,1,0,0,50,39,0
38,4,335104,9,13,0,10,1,4,0,0,0,35,39,0
38,4,470663,9,13,4,4,1,4,1,0,0,50,39,0
60,6,119471,7,12,2,4,0,1,1,0,0,40,24,0
26,4,37898,8,11,4,3,1,4,1,0,0,65,39,0
51,4,21698,11,9,4,1,1,4,0,0,0,40,39,0
34,4,734193,15,10,4,4,1,4,0,0,0,50,39,0
53,6,321865,14,15,0,10,1,4,1,0,0,60,39,1
27,4,357348,11,9,5,8,4,4,0,0,0,50,39,0
40,4,197923,9,13,4,1,4,2,0,2977,0,40,39,0
38,4,95336,9,13,2,3,0,4,1,0,0,45,39,0
37,9,254773,15,10,2,15,0,4,1,0,0,40,39,0
29,5,218555,12,14,4,10,3,4,1,0,0,40,39,0
64,4,88470,15,10,2,8,0,4,1,0,0,40,39,0
58,4,156493,11,9,2,7,0,4,1,0,0,35,39,0
29,4,200511,11,9,2,12,0,4,1,0,0,50,39,0
20,4,157599,15,10,4,8,1,4,0,0,0,25,39,0
25,4,431861,11,9,2,14,0,4,1,0,0,40,39,0
28,4,67386,11,9,4,8,4,4,0,0,0,40,39,0
77,4,123959,11,9,6,1,1,4,0,0,0,32,39,0
61,4,99784,12,14,6,10,1,4,0,0,0,40,39,1
39,4,219483,9,13,2,10,5,4,0,5013,0,32,39,0
35,4,183898,8,11,2,4,0,4,1,7298,0,50,39,1
21,4,349365,15,10,4,1,3,4,0,0,0,15,39,0
63,4,361631,12,14,5,10,1,4,0,0,0,40,39,1
71,4,216608,8,11,4,1,1,4,0,0,0,40,39,0
38,4,239755,11,9,2,7,0,4,1,0,0,40,39,0
19,0,48393,15,10,4,0,3,4,1,0,0,84,39,0
22,0,39803,15,10,4,0,3,4,1,0,0,40,39,0
23,4,91189,9,13,2,8,0,4,1,0,0,20,39,0
34,6,353881,11,9,2,4,0,4,1,0,0,60,39,0
57,4,161944,15,10,2,10,0,4,1,7688,0,60,39,1
26,4,208326,11,9,2,4,0,4,1,3942,0,45,39,0
58,4,357788,11,9,2,3,0,2,1,0,0,40,39,0
47,4,233511,12,14,0,12,1,4,1,27828,0,60,39,1
33,0,209432,11,9,5,0,4,4,0,0,0,20,39,0
44,4,120277,9,13,2,10,0,4,1,15024,0,50,22,1
19,4,121788,15,10,4,12,1,4,0,0,0,30,39,0
47,2,121124,12,14,2,10,0,4,1,0,0,35,39,1
28,4,242482,11,9,4,6,3,4,1,0,0,40,39,0
59,6,178353,11,9,2,4,0,4,1,0,0,50,39,1
34,4,124569,15,10,0,1,1,4,0,0,0,40,39,0
43,7,424094,10,16,4,10,1,4,0,0,0,40,39,0
48,4,99835,7,12,2,4,0,4,1,0,0,50,39,1
22,2,212213,15,10,4,1,3,2,0,0,0,40,39,0
55,6,170166,9,13,2,4,5,4,0,0,0,25,39,0
22,4,95647,1,7,4,14,3,1,1,0,0,40,30,0
33,4,135312,9,13,4,10,1,4,1,0,0,40,39,1
31,4,221167,14,15,0,13,1,4,0,0,0,35,39,0
53,9,201062,11,9,2,15,5,2,0,0,0,2,39,0
20,4,246250,15,10,4,3,1,4,0,0,0,40,39,0
20,5,266400,15,10,4,6,3,4,0,0,0,40,39,0
22,4,306779,15,10,4,6,3,4,1,0,0,50,39,0
31,4,168521,9,13,4,4,4,4,0,0,0,50,39,0
45,4,149224,11,9,0,1,4,2,0,0,0,50,39,0
41,4,174540,15,10,2,10,0,2,1,0,0,4,39,0
24,4,279041,11,9,4,6,3,2,1,0,0,40,39,0
19,4,186717,15,10,4,12,3,4,1,0,0,40,39,0
32,4,123430,11,9,2,5,0,4,1,0,0,65,39,0
56,4,229116,15,10,4,8,1,4,1,0,0,32,39,0
48,4,185079,11,9,4,4,1,4,0,0,0,50,39,0
53,4,121441,15,10,2,12,0,4,1,0,0,55,39,0
26,4,39014,2,8,2,9,5,3,0,0,0,40,6,0
32,7,479179,1,7,4,11,3,4,1,0,0,40,39,0
27,2,163320,7,12,4,11,3,4,1,0,0,40,39,0
38,4,372525,12,14,2,4,0,4,1,15024,0,45,39,1
28,4,227840,11,9,4,14,1,4,0,0,0,40,39,0
47,4,105381,11,9,0,12,1,4,0,0,0,40,39,0
74,5,167537,15,10,2,4,0,4,1,0,0,35,39,1
23,4,168997,15,10,4,4,3,4,1,0,0,40,39,0
25,4,283087,15,10,4,4,3,2,1,0,0,40,39,0
42,4,89413,2,8,4,5,3,4,1,0,0,40,39,0
27,4,236481,14,15,4,10,1,1,1,0,0,10,19,0
36,4,357619,9,13,2,4,5,4,0,0,0,60,11,0
36,4,142711,11,9,5,7,1,4,1,0,0,40,33,0
35,4,211494,9,13,4,10,1,4,1,8614,0,40,42,1
62,2,114060,11,9,2,14,0,4,1,0,0,40,39,0
52,4,251585,0,6,2,14,0,4,1,0,0,55,39,0
30,4,143766,9,13,2,10,0,4,1,0,0,40,39,1
35,4,224566,15,10,4,4,1,4,1,0,0,60,39,0
22,4,107801,8,11,4,1,3,4,0,0,0,40,39,0
43,6,110355,11,9,2,14,0,4,1,0,0,45,39,0
31,6,175509,11,9,0,13,1,4,1,0,0,60,39,0
26,4,391349,9,13,4,1,1,4,0,0,0,40,39,0
56,7,71075,7,12,0,1,1,4,0,0,0,30,39,0
24,4,228395,9,13,4,12,3,2,0,0,0,40,39,0
35,4,142282,15,10,5,8,4,4,0,0,0,25,39,0
42,5,27187,12,14,2,5,0,4,1,0,0,60,39,1
41,1,253770,15,10,2,14,5,4,0,7298,0,40,39,1
39,4,315776,12,14,4,4,1,2,1,8614,0,52,39,1
28,4,47168,0,6,4,7,3,4,0,0,0,40,39,0
30,4,318912,9,13,4,8,3,2,1,0,0,55,39,0
32,4,37380,15,10,0,1,4,4,0,0,0,38,39,0
21,0,163911,15,10,4,0,3,4,0,0,0,3,39,0
48,4,131826,15,10,2,1,0,4,1,0,0,40,39,1
37,4,35330,11,9,0,3,1,4,1,0,1669,55,39,0
61,4,208919,12,14,2,12,0,4,1,0,0,60,39,1
24,4,193920,12,14,4,9,1,4,0,0,0,45,0,0
69,4,122850,11,9,2,3,0,4,1,0,0,16,39,0
43,6,311177,15,10,4,14,1,2,1,0,0,30,39,0
46,4,235646,11,9,2,3,0,4,1,0,0,40,39,0
45,4,355781,9,13,2,4,0,1,1,0,0,45,24,1
56,5,211804,9,13,2,12,0,4,1,15024,0,50,39,1
59,6,132925,12,14,2,3,0,4,1,0,0,40,39,1
30,4,236861,11,9,4,4,1,4,1,0,1876,45,39,0
29,4,149943,15,10,4,8,1,3,1,0,1590,40,0,0
66,2,36364,11,9,2,3,0,4,1,0,2267,40,39,0
52,4,112959,15,10,6,12,1,4,0,0,0,40,39,0
20,4,203914,2,8,4,8,3,4,0,0,0,25,39,0
34,2,209213,9,13,4,10,2,2,1,0,0,15,39,0
20,4,505980,15,10,4,12,3,4,1,0,0,40,39,0
37,2,108540,11,9,2,3,0,4,1,0,0,40,39,0
51,4,184529,11,9,2,12,0,4,1,0,1977,50,39,1
34,4,106014,15,10,0,3,1,4,1,0,0,60,39,0
31,4,48189,6,5,2,5,0,4,1,0,0,65,39,0
19,4,172368,1,7,4,14,3,4,1,0,0,20,39,0
45,6,163559,9,13,2,4,5,1,0,0,0,48,42,0
65,6,135517,5,4,2,3,0,4,1,0,0,40,39,0
31,4,166248,11,9,2,7,0,4,1,0,0,40,39,0
23,4,362623,0,6,2,8,0,4,1,0,1573,30,26,0
47,4,191277,15,10,2,12,0,4,1,0,0,50,39,1
24,0,41356,15,10,4,0,1,4,0,0,0,40,39,0
36,4,43701,15,10,6,12,1,4,0,0,0,20,39,0
29,4,356133,15,10,4,10,2,4,0,0,0,40,39,0
46,2,126754,9,13,2,3,0,4,1,0,0,50,39,1
63,6,187919,9,13,2,12,0,4,1,0,0,40,39,1
23,4,180795,15,10,4,12,3,4,0,0,0,40,39,0
25,4,141876,11,9,3,4,1,4,1,0,0,45,39,0
39,4,104089,8,11,2,3,0,4,1,0,0,50,39,1
69,2,660461,11,9,6,1,1,2,0,0,0,20,39,0
28,4,124685,15,10,2,4,0,0,1,0,0,55,39,0
48,4,152953,5,4,2,3,0,4,1,0,0,32,6,0
50,4,247425,11,9,0,1,1,2,0,0,0,40,39,0
50,4,299215,11,9,2,1,0,2,1,0,0,40,39,0
23,4,198861,9,13,4,4,3,4,1,0,1669,40,39,0
32,4,173351,11,9,2,3,0,4,1,0,0,48,39,0
18,4,415520,1,7,4,3,3,4,1,0,0,20,39,0
40,4,183404,15,10,5,8,4,4,0,0,0,8,39,0
70,4,174032,11,9,2,12,0,4,1,0,0,40,39,0
59,4,221336,0,6,6,8,2,1,0,0,0,40,30,0
47,1,168109,11,9,2,1,0,4,1,0,0,70,39,0
33,4,193285,9,13,2,10,0,4,1,0,0,38,39,1
33,4,301251,11,9,2,3,0,4,1,0,0,60,39,1
55,7,175127,9,13,2,1,0,4,1,7688,0,38,39,1
61,4,130684,15,10,2,10,0,4,1,0,0,42,39,0
41,4,206565,15,10,4,3,1,2,1,0,0,45,39,0
22,4,88126,9,13,4,4,3,4,1,0,0,40,39,0
42,2,137232,11,9,0,11,4,4,0,0,0,50,39,0
62,4,261437,15,10,2,3,0,4,1,0,0,40,39,0
45,4,162606,11,9,0,12,1,4,0,0,0,35,39,0
33,6,192256,9,13,2,3,0,4,1,0,0,50,39,0
40,4,163455,15,10,2,13,0,4,1,0,0,55,39,1
30,7,45737,15,10,4,1,1,4,0,0,0,40,39,0
43,0,152569,8,11,6,0,1,4,0,0,2339,36,39,0
30,4,238186,11,9,2,7,2,4,1,0,2057,48,39,0
34,4,167781,11,9,2,8,0,4,1,0,0,50,39,0
57,4,236944,11,9,2,7,0,2,1,0,0,40,39,1
26,4,282304,15,10,4,12,1,4,1,0,0,45,39,0
37,4,107302,15,10,2,12,0,4,1,0,0,50,39,1
37,4,128715,9,13,2,4,0,4,1,0,0,60,39,1
24,4,395297,15,10,4,8,4,4,0,0,0,30,24,0
19,4,201178,11,9,4,12,1,4,0,0,0,30,39,0
33,4,150324,11,9,0,7,1,4,1,0,0,49,39,0
38,4,32528,15,10,2,4,0,4,1,0,0,40,39,1
33,4,348618,4,3,3,14,4,3,1,0,0,20,8,0
42,4,344624,11,9,2,14,0,4,1,0,1902,50,39,1
19,6,305834,15,10,4,3,3,4,0,0,0,25,39,0
34,4,381153,11,9,2,14,0,4,1,0,0,40,39,0
47,4,146516,15,10,2,6,5,4,0,0,0,48,39,0
60,2,169015,15,10,6,4,1,4,0,0,0,40,39,0
90,0,175444,5,4,5,0,1,4,0,0,0,15,39,0
63,4,130968,6,5,0,14,1,4,1,0,0,50,39,0
46,2,207677,9,13,2,11,0,4,1,0,0,40,39,1
40,4,373050,2,8,2,8,0,4,1,0,0,40,0,0
18,4,193741,1,7,4,8,2,2,1,0,0,30,39,0
32,4,232766,15,10,4,1,1,4,0,0,0,40,39,0
45,4,217654,15,10,2,6,0,4,1,0,0,40,11,1
24,4,198914,11,9,4,12,4,2,1,0,0,25,39,0
33,4,377283,9,13,5,12,1,4,0,0,0,50,39,1
41,2,174575,11,9,2,3,0,4,1,0,0,40,39,0
45,4,243743,9,13,2,4,0,4,1,0,0,60,39,1
46,6,122206,11,9,2,4,0,4,1,0,0,50,39,0
42,6,109273,15,10,4,3,4,4,1,0,0,40,39,0
56,6,172618,9,13,2,10,0,4,1,7688,0,40,39,1
44,4,194924,11,9,2,12,0,4,1,0,0,35,39,1
